,inference_id,layer_id,split_layer,total_inference_time_ns,completed_by_node,class,inference_time,parameters,parameter_bytes,cpu_cycles_used,watts_used,depth,precision,input_size,output_size,output_bytes
2834,ae3dc5e8-07f4-412a-8f96-3b83e70df6bf,20,5,83794216,EDGE1,Linear,1174936,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2835,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,0,3,62598184,CLIENT1,Conv2d,15696918,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2836,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,1,3,62598184,CLIENT1,ReLU,1467181,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2837,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,2,3,62598184,CLIENT1,MaxPool2d,2851695,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2838,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,3,3,62598184,EDGE1,Conv2d,8840887,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2839,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,4,3,62598184,EDGE1,ReLU,88683,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2840,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,5,3,62598184,EDGE1,MaxPool2d,1140351,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2841,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,6,3,62598184,EDGE1,Conv2d,5364686,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2842,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,7,3,62598184,EDGE1,ReLU,70354,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2843,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,8,3,62598184,EDGE1,Conv2d,7409211,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2844,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,9,3,62598184,EDGE1,ReLU,65353,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2845,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,10,3,62598184,EDGE1,Conv2d,4684781,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2846,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,11,3,62598184,EDGE1,ReLU,64191,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2847,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,12,3,62598184,EDGE1,MaxPool2d,359095,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2848,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,13,3,62598184,EDGE1,AdaptiveAvgPool2d,398657,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2849,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,14,3,62598184,EDGE1,Dropout,30522,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2850,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,15,3,62598184,EDGE1,Linear,8827464,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2851,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,16,3,62598184,EDGE1,ReLU,53096,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2852,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,17,3,62598184,EDGE1,Dropout,36026,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2853,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,18,3,62598184,EDGE1,Linear,4078496,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2854,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,19,3,62598184,EDGE1,ReLU,50826,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2855,b0efce72-bbfc-41e6-9aa7-72bc9ee3a0d2,20,3,62598184,EDGE1,Linear,1019711,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2856,b100dbc1-f232-41a1-bc5c-bc33b766fdef,0,3,65046125,CLIENT1,Conv2d,16375611,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2857,b100dbc1-f232-41a1-bc5c-bc33b766fdef,1,3,65046125,CLIENT1,ReLU,2329037,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2858,b100dbc1-f232-41a1-bc5c-bc33b766fdef,2,3,65046125,CLIENT1,MaxPool2d,3750107,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2859,b100dbc1-f232-41a1-bc5c-bc33b766fdef,3,3,65046125,EDGE1,Conv2d,8826228,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2860,b100dbc1-f232-41a1-bc5c-bc33b766fdef,4,3,65046125,EDGE1,ReLU,91135,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2861,b100dbc1-f232-41a1-bc5c-bc33b766fdef,5,3,65046125,EDGE1,MaxPool2d,1137517,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2862,b100dbc1-f232-41a1-bc5c-bc33b766fdef,6,3,65046125,EDGE1,Conv2d,5412512,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2863,b100dbc1-f232-41a1-bc5c-bc33b766fdef,7,3,65046125,EDGE1,ReLU,71121,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2864,b100dbc1-f232-41a1-bc5c-bc33b766fdef,8,3,65046125,EDGE1,Conv2d,7025281,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2865,b100dbc1-f232-41a1-bc5c-bc33b766fdef,9,3,65046125,EDGE1,ReLU,65491,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2866,b100dbc1-f232-41a1-bc5c-bc33b766fdef,10,3,65046125,EDGE1,Conv2d,4900317,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2867,b100dbc1-f232-41a1-bc5c-bc33b766fdef,11,3,65046125,EDGE1,ReLU,65797,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2868,b100dbc1-f232-41a1-bc5c-bc33b766fdef,12,3,65046125,EDGE1,MaxPool2d,364062,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2869,b100dbc1-f232-41a1-bc5c-bc33b766fdef,13,3,65046125,EDGE1,AdaptiveAvgPool2d,442287,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2870,b100dbc1-f232-41a1-bc5c-bc33b766fdef,14,3,65046125,EDGE1,Dropout,31002,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2871,b100dbc1-f232-41a1-bc5c-bc33b766fdef,15,3,65046125,EDGE1,Linear,8851366,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2872,b100dbc1-f232-41a1-bc5c-bc33b766fdef,16,3,65046125,EDGE1,ReLU,52953,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2873,b100dbc1-f232-41a1-bc5c-bc33b766fdef,17,3,65046125,EDGE1,Dropout,35992,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2874,b100dbc1-f232-41a1-bc5c-bc33b766fdef,18,3,65046125,EDGE1,Linear,4137880,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2875,b100dbc1-f232-41a1-bc5c-bc33b766fdef,19,3,65046125,EDGE1,ReLU,49874,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2876,b100dbc1-f232-41a1-bc5c-bc33b766fdef,20,3,65046125,EDGE1,Linear,1030555,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2877,b13c69aa-9a3a-4dd3-9408-021e0c581093,0,12,105830228,CLIENT1,Conv2d,15769731,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2878,b13c69aa-9a3a-4dd3-9408-021e0c581093,1,12,105830228,CLIENT1,ReLU,1445699,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2879,b13c69aa-9a3a-4dd3-9408-021e0c581093,2,12,105830228,CLIENT1,MaxPool2d,2885639,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2880,b13c69aa-9a3a-4dd3-9408-021e0c581093,3,12,105830228,CLIENT1,Conv2d,23141781,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2881,b13c69aa-9a3a-4dd3-9408-021e0c581093,4,12,105830228,CLIENT1,ReLU,1267425,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2882,b13c69aa-9a3a-4dd3-9408-021e0c581093,5,12,105830228,CLIENT1,MaxPool2d,2303149,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2883,b13c69aa-9a3a-4dd3-9408-021e0c581093,6,12,105830228,CLIENT1,Conv2d,12509468,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2884,b13c69aa-9a3a-4dd3-9408-021e0c581093,7,12,105830228,CLIENT1,ReLU,1100223,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2885,b13c69aa-9a3a-4dd3-9408-021e0c581093,8,12,105830228,CLIENT1,Conv2d,16596292,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2886,b13c69aa-9a3a-4dd3-9408-021e0c581093,9,12,105830228,CLIENT1,ReLU,1052650,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2887,b13c69aa-9a3a-4dd3-9408-021e0c581093,10,12,105830228,CLIENT1,Conv2d,11426097,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2888,b13c69aa-9a3a-4dd3-9408-021e0c581093,11,12,105830228,CLIENT1,ReLU,1051910,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2889,b13c69aa-9a3a-4dd3-9408-021e0c581093,12,12,105830228,EDGE1,MaxPool2d,358494,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2890,b13c69aa-9a3a-4dd3-9408-021e0c581093,13,12,105830228,EDGE1,AdaptiveAvgPool2d,420030,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2891,b13c69aa-9a3a-4dd3-9408-021e0c581093,14,12,105830228,EDGE1,Dropout,32538,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2892,b13c69aa-9a3a-4dd3-9408-021e0c581093,15,12,105830228,EDGE1,Linear,9128870,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2893,b13c69aa-9a3a-4dd3-9408-021e0c581093,16,12,105830228,EDGE1,ReLU,53936,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2894,b13c69aa-9a3a-4dd3-9408-021e0c581093,17,12,105830228,EDGE1,Dropout,38783,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2895,b13c69aa-9a3a-4dd3-9408-021e0c581093,18,12,105830228,EDGE1,Linear,4140570,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2896,b13c69aa-9a3a-4dd3-9408-021e0c581093,19,12,105830228,EDGE1,ReLU,52231,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2897,b13c69aa-9a3a-4dd3-9408-021e0c581093,20,12,105830228,EDGE1,Linear,1054712,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2898,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,0,4,78090242,CLIENT1,Conv2d,15663214,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2899,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,1,4,78090242,CLIENT1,ReLU,1472403,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2900,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,2,4,78090242,CLIENT1,MaxPool2d,2891325,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2901,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,3,4,78090242,CLIENT1,Conv2d,23108893,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2902,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,4,4,78090242,EDGE1,ReLU,133196,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2903,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,5,4,78090242,EDGE1,MaxPool2d,1244210,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2904,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,6,4,78090242,EDGE1,Conv2d,5637102,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2905,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,7,4,78090242,EDGE1,ReLU,75628,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2906,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,8,4,78090242,EDGE1,Conv2d,7316975,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2907,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,9,4,78090242,EDGE1,ReLU,67717,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2908,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,10,4,78090242,EDGE1,Conv2d,4974514,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2909,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,11,4,78090242,EDGE1,ReLU,67681,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2910,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,12,4,78090242,EDGE1,MaxPool2d,366705,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2911,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,13,4,78090242,EDGE1,AdaptiveAvgPool2d,419482,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2912,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,14,4,78090242,EDGE1,Dropout,32741,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2913,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,15,4,78090242,EDGE1,Linear,9262018,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2914,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,16,4,78090242,EDGE1,ReLU,58148,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2915,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,17,4,78090242,EDGE1,Dropout,39192,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2916,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,18,4,78090242,EDGE1,Linear,4098861,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2917,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,19,4,78090242,EDGE1,ReLU,54402,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2918,b5e94ecb-f6e6-4ff5-977a-fac7e9e59d10,20,4,78090242,EDGE1,Linear,1105835,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2919,b86e17c0-953b-4484-94c4-955e3c30782f,0,18,185327559,CLIENT1,Conv2d,15764917,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2920,b86e17c0-953b-4484-94c4-955e3c30782f,1,18,185327559,CLIENT1,ReLU,1408440,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2921,b86e17c0-953b-4484-94c4-955e3c30782f,2,18,185327559,CLIENT1,MaxPool2d,2922157,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2922,b86e17c0-953b-4484-94c4-955e3c30782f,3,18,185327559,CLIENT1,Conv2d,22708455,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2923,b86e17c0-953b-4484-94c4-955e3c30782f,4,18,185327559,CLIENT1,ReLU,1270665,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2924,b86e17c0-953b-4484-94c4-955e3c30782f,5,18,185327559,CLIENT1,MaxPool2d,2355908,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2925,b86e17c0-953b-4484-94c4-955e3c30782f,6,18,185327559,CLIENT1,Conv2d,12393100,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2926,b86e17c0-953b-4484-94c4-955e3c30782f,7,18,185327559,CLIENT1,ReLU,1088594,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2927,b86e17c0-953b-4484-94c4-955e3c30782f,8,18,185327559,CLIENT1,Conv2d,16224743,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2928,b86e17c0-953b-4484-94c4-955e3c30782f,9,18,185327559,CLIENT1,ReLU,1053965,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2929,b86e17c0-953b-4484-94c4-955e3c30782f,10,18,185327559,CLIENT1,Conv2d,11527891,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2930,b86e17c0-953b-4484-94c4-955e3c30782f,11,18,185327559,CLIENT1,ReLU,1053206,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2931,b86e17c0-953b-4484-94c4-955e3c30782f,12,18,185327559,CLIENT1,MaxPool2d,1378070,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2932,b86e17c0-953b-4484-94c4-955e3c30782f,13,18,185327559,CLIENT1,AdaptiveAvgPool2d,1039557,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2933,b86e17c0-953b-4484-94c4-955e3c30782f,14,18,185327559,CLIENT1,Dropout,46833,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2934,b86e17c0-953b-4484-94c4-955e3c30782f,15,18,185327559,CLIENT1,Linear,87395614,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2935,b86e17c0-953b-4484-94c4-955e3c30782f,16,18,185327559,CLIENT1,ReLU,104072,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2936,b86e17c0-953b-4484-94c4-955e3c30782f,17,18,185327559,CLIENT1,Dropout,58795,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2937,b86e17c0-953b-4484-94c4-955e3c30782f,18,18,185327559,EDGE1,Linear,4376278,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2938,b86e17c0-953b-4484-94c4-955e3c30782f,19,18,185327559,EDGE1,ReLU,52613,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2939,b86e17c0-953b-4484-94c4-955e3c30782f,20,18,185327559,EDGE1,Linear,1103686,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2940,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,0,2,69522655,CLIENT1,Conv2d,15870712,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2941,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,1,2,69522655,CLIENT1,ReLU,1715695,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2942,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,2,2,69522655,EDGE1,MaxPool2d,1961663,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2943,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,3,2,69522655,EDGE1,Conv2d,10704521,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2944,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,4,2,69522655,EDGE1,ReLU,131046,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2945,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,5,2,69522655,EDGE1,MaxPool2d,1357430,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2946,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,6,2,69522655,EDGE1,Conv2d,6228706,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2947,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,7,2,69522655,EDGE1,ReLU,82036,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2948,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,8,2,69522655,EDGE1,Conv2d,8670137,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2949,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,9,2,69522655,EDGE1,ReLU,72838,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2950,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,10,2,69522655,EDGE1,Conv2d,5858562,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2951,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,11,2,69522655,EDGE1,ReLU,73321,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2952,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,12,2,69522655,EDGE1,MaxPool2d,465485,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2953,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,13,2,69522655,EDGE1,AdaptiveAvgPool2d,675970,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2954,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,14,2,69522655,EDGE1,Dropout,36596,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2955,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,15,2,69522655,EDGE1,Linear,10265673,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2956,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,16,2,69522655,EDGE1,ReLU,60543,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2957,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,17,2,69522655,EDGE1,Dropout,41609,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2958,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,18,2,69522655,EDGE1,Linear,4106189,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2959,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,19,2,69522655,EDGE1,ReLU,52618,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2960,b97fc4a2-f243-44cb-9d7f-68afcbbb1201,20,2,69522655,EDGE1,Linear,1091305,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2961,bca17e42-48ed-4616-b1e1-415e4eff5709,0,2,63829618,CLIENT1,Conv2d,15481996,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2962,bca17e42-48ed-4616-b1e1-415e4eff5709,1,2,63829618,CLIENT1,ReLU,1475069,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2963,bca17e42-48ed-4616-b1e1-415e4eff5709,2,2,63829618,EDGE1,MaxPool2d,1829993,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2964,bca17e42-48ed-4616-b1e1-415e4eff5709,3,2,63829618,EDGE1,Conv2d,9703902,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2965,bca17e42-48ed-4616-b1e1-415e4eff5709,4,2,63829618,EDGE1,ReLU,94665,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2966,bca17e42-48ed-4616-b1e1-415e4eff5709,5,2,63829618,EDGE1,MaxPool2d,1168934,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2967,bca17e42-48ed-4616-b1e1-415e4eff5709,6,2,63829618,EDGE1,Conv2d,5564117,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2968,bca17e42-48ed-4616-b1e1-415e4eff5709,7,2,63829618,EDGE1,ReLU,74381,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2969,bca17e42-48ed-4616-b1e1-415e4eff5709,8,2,63829618,EDGE1,Conv2d,7313782,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2970,bca17e42-48ed-4616-b1e1-415e4eff5709,9,2,63829618,EDGE1,ReLU,68748,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2971,bca17e42-48ed-4616-b1e1-415e4eff5709,10,2,63829618,EDGE1,Conv2d,4918462,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2972,bca17e42-48ed-4616-b1e1-415e4eff5709,11,2,63829618,EDGE1,ReLU,389656,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2973,bca17e42-48ed-4616-b1e1-415e4eff5709,12,2,63829618,EDGE1,MaxPool2d,394815,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2974,bca17e42-48ed-4616-b1e1-415e4eff5709,13,2,63829618,EDGE1,AdaptiveAvgPool2d,418319,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2975,bca17e42-48ed-4616-b1e1-415e4eff5709,14,2,63829618,EDGE1,Dropout,32612,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2976,bca17e42-48ed-4616-b1e1-415e4eff5709,15,2,63829618,EDGE1,Linear,9196364,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2977,bca17e42-48ed-4616-b1e1-415e4eff5709,16,2,63829618,EDGE1,ReLU,56810,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2978,bca17e42-48ed-4616-b1e1-415e4eff5709,17,2,63829618,EDGE1,Dropout,38977,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2979,bca17e42-48ed-4616-b1e1-415e4eff5709,18,2,63829618,EDGE1,Linear,4251882,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2980,bca17e42-48ed-4616-b1e1-415e4eff5709,19,2,63829618,EDGE1,ReLU,55708,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2981,bca17e42-48ed-4616-b1e1-415e4eff5709,20,2,63829618,EDGE1,Linear,1300426,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2982,be67401c-b385-4fa3-8f87-9247504247d8,0,6,85087650,CLIENT1,Conv2d,16493850,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2983,be67401c-b385-4fa3-8f87-9247504247d8,1,6,85087650,CLIENT1,ReLU,2317278,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2984,be67401c-b385-4fa3-8f87-9247504247d8,2,6,85087650,CLIENT1,MaxPool2d,3756292,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
